filename	SOURCE	CUE	CONTENT
wsj_0449.xml.conll.features.foreval	1346,1367	1368,1369	1369,1386
wsj_0449.xml.conll.features.foreval	261,264	264,265	265,292
wsj_0449.xml.conll.features.foreval	705,706	706,708	704,705
wsj_0449.xml.conll.features.foreval	103,105	105,106	100,102
wsj_0449.xml.conll.features.foreval	469,475	464,469	475,485
wsj_0449.xml.conll.features.foreval	1183,1185	1185,1186	1157,1183
wsj_0449.xml.conll.features.foreval	565,580	583,584	584,598
wsj_0449.xml.conll.features.foreval	185,186	187,189	189,196
wsj_0449.xml.conll.features.foreval	697,699	699,700	700,731
wsj_0449.xml.conll.features.foreval	1253,1255	1255,1256	1256,1271
wsj_0449.xml.conll.features.foreval	1112,1115	1121,1122	1122,1131
wsj_0449.xml.conll.features.foreval	539,542	542,544	544,550
wsj_0449.xml.conll.features.foreval	801,806	799,801	787,798
wsj_0449.xml.conll.features.foreval	1015,1016	1016,1017	1017,1074
wsj_0450.xml.conll.features.foreval	570,582	582,583	584,599
wsj_0450.xml.conll.features.foreval	286,292	292,293	259,285
wsj_0450.xml.conll.features.foreval	251,258	249,251	211,248
wsj_0451.xml.conll.features.foreval	127,130	130,131	131,149
wsj_0451.xml.conll.features.foreval	398,399	399,400	400,409
wsj_0451.xml.conll.features.foreval	320,321	321,322	322,334
wsj_0451.xml.conll.features.foreval	337,338	338,339	339,356
wsj_0451.xml.conll.features.foreval	97,101	101,102	73,96
wsj_0451.xml.conll.features.foreval	169,172	172,173	173,210
wsj_0451.xml.conll.features.foreval	357,358	358,359	359,376
wsj_0451.xml.conll.features.foreval	150,151	151,152	152,168
wsj_0451.xml.conll.features.foreval	211,212	212,213	213,219
wsj_0451.xml.conll.features.foreval	0,3	3,4	4,23
wsj_0451.xml.conll.features.foreval	131,138	138,141	141,149
wsj_0452.xml.conll.features.foreval	522,523	523,524	524,548
wsj_0452.xml.conll.features.foreval	370,372	372,374	374,386
wsj_0452.xml.conll.features.foreval	335,337	337,338	338,369
wsj_0452.xml.conll.features.foreval	0,3	4,6	6,33
wsj_0452.xml.conll.features.foreval	128,133	138,139	139,160
wsj_0452.xml.conll.features.foreval	592,595	595,597	597,600
wsj_0452.xml.conll.features.foreval	525,526	526,528	528,536
wsj_0452.xml.conll.features.foreval	452,455	455,456	456,491
wsj_0452.xml.conll.features.foreval	577,587	587,588	588,600
wsj_0452.xml.conll.features.foreval	0,3	3,4	4,33
wsj_0452.xml.conll.features.foreval	411,418	421,422	422,434
wsj_0452.xml.conll.features.foreval	537,538	538,539	539,548
wsj_0452.xml.conll.features.foreval	465,468	468,470	478,491
wsj_0452.xml.conll.features.foreval	577,587	601,602	602,619
wsj_0452.xml.conll.features.foreval	602,603	603,604	604,619
wsj_0452.xml.conll.features.foreval	529,531	531,532	532,536
wsj_0452.xml.conll.features.foreval	391,392	392,393	393,404
wsj_0452.xml.conll.features.foreval	461,462	462,463	463,491
wsj_0452.xml.conll.features.foreval	588,589	589,591	591,600
wsj_0452.xml.conll.features.foreval	423,425	425,427	428,434
wsj_0452.xml.conll.features.foreval	125,127	127,128	128,160
wsj_0452.xml.conll.features.foreval	134,135	135,136	136,137
wsj_0452.xml.conll.features.foreval	492,495	495,497	497,518
wsj_0452.xml.conll.features.foreval	438,445	445,446	446,451
wsj_0453.xml.conll.features.foreval	865,866	866,867	868,879
wsj_0453.xml.conll.features.foreval	537,556	536,537	500,536
wsj_0453.xml.conll.features.foreval	490,491	491,492	492,494
wsj_0453.xml.conll.features.foreval	68,70	70,71	36,68
wsj_0453.xml.conll.features.foreval	944,954	954,956	956,965
wsj_0453.xml.conll.features.foreval	667,678	682,683	683,703
wsj_0453.xml.conll.features.foreval	744,745	745,746	746,752
wsj_0453.xml.conll.features.foreval	973,974	974,975	976,987
wsj_0453.xml.conll.features.foreval	324,332	323,324	295,323
wsj_0453.xml.conll.features.foreval	887,890	890,893	893,905
wsj_0453.xml.conll.features.foreval	611,612	612,613	613,652
wsj_0453.xml.conll.features.foreval	301,302	302,303	303,311
wsj_0453.xml.conll.features.foreval	579,593	578,579	557,578
wsj_0453.xml.conll.features.foreval	643,644	644,647	648,650
wsj_0453.xml.conll.features.foreval	734,736	736,737	704,734
wsj_0453.xml.conll.features.foreval	119,123	117,119	107,116
wsj_0453.xml.conll.features.foreval	299,300	300,301	301,311
wsj_0453.xml.conll.features.foreval	652,658	658,662	662,668
wsj_0453.xml.conll.features.foreval	881,884	884,885	854,881
wsj_0458.xml.conll.features.foreval	125,126	126,127	127,167
wsj_0458.xml.conll.features.foreval	111,112	112,113	113,124
wsj_0458.xml.conll.features.foreval	168,170	170,179	179,193
wsj_0458.xml.conll.features.foreval	87,88	88,90	90,110
wsj_0460.xml.conll.features.foreval	0,2	2,3	3,19
wsj_0460.xml.conll.features.foreval	3,7	7,8	8,19
wsj_0460.xml.conll.features.foreval	20,23	23,24	24,46
wsj_0460.xml.conll.features.foreval	37,38	38,39	39,46
wsj_0461.xml.conll.features.foreval	215,216	216,217	217,229
wsj_0461.xml.conll.features.foreval	46,48	48,49	49,78
wsj_0462.xml.conll.features.foreval	396,399	399,400	400,407
wsj_0462.xml.conll.features.foreval	105,109	123,124	124,131
wsj_0462.xml.conll.features.foreval	198,206	197,198	193,196
wsj_0462.xml.conll.features.foreval	31,33	33,35	35,79
wsj_0462.xml.conll.features.foreval	81,83	83,84	84,104
wsj_0462.xml.conll.features.foreval	141,143	143,145	145,160
wsj_0462.xml.conll.features.foreval	209,215	223,225	225,241
wsj_0462.xml.conll.features.foreval	89,95	87,89	95,104
wsj_0462.xml.conll.features.foreval	409,411	411,413	413,427
wsj_0462.xml.conll.features.foreval	0,3	19,20	20,30
wsj_0462.xml.conll.features.foreval	400,401	401,403	403,407
wsj_0462.xml.conll.features.foreval	133,140	140,141	141,160
wsj_0464.xml.conll.features.foreval	279,281	281,282	253,279
wsj_0464.xml.conll.features.foreval	368,384	384,385	385,399
wsj_0464.xml.conll.features.foreval	591,592	592,595	597,601
wsj_0464.xml.conll.features.foreval	823,828	834,835	835,853
wsj_0464.xml.conll.features.foreval	146,156	144,146	132,143
wsj_0464.xml.conll.features.foreval	283,284	284,285	285,301
wsj_0464.xml.conll.features.foreval	534,536	536,537	537,546
wsj_0464.xml.conll.features.foreval	385,388	388,390	390,399
wsj_0464.xml.conll.features.foreval	854,856	857,858	858,880
wsj_0464.xml.conll.features.foreval	318,319	319,321	326,342
wsj_0464.xml.conll.features.foreval	900,902	902,904	904,909
wsj_0464.xml.conll.features.foreval	482,484	484,485	485,490
wsj_0464.xml.conll.features.foreval	234,236	236,237	208,233
wsj_0464.xml.conll.features.foreval	496,497	497,498	498,511
wsj_0464.xml.conll.features.foreval	589,590	590,591	591,601
wsj_0464.xml.conll.features.foreval	512,516	524,525	525,533
wsj_0464.xml.conll.features.foreval	881,892	892,893	893,909
wsj_0464.xml.conll.features.foreval	157,158	158,159	159,183
wsj_0464.xml.conll.features.foreval	491,492	495,496	496,511
wsj_0464.xml.conll.features.foreval	352,367	351,352	317,351
wsj_0464.xml.conll.features.foreval	649,651	651,652	652,660
wsj_0464.xml.conll.features.foreval	692,694	696,697	697,712
wsj_0464.xml.conll.features.foreval	753,755	755,756	756,774
wsj_0465.xml.conll.features.foreval	512,519	519,520	520,541
wsj_0465.xml.conll.features.foreval	1283,1295	1282,1283	1275,1282
wsj_0465.xml.conll.features.foreval	1406,1407	1407,1408	1408,1431
wsj_0465.xml.conll.features.foreval	25,26	26,27	27,46
wsj_0465.xml.conll.features.foreval	162,163	163,164	164,189
wsj_0465.xml.conll.features.foreval	189,190	446,447	191,202
wsj_0465.xml.conll.features.foreval		299,300	300,308
wsj_0465.xml.conll.features.foreval	1126,1127	1127,1128	1128,1147
wsj_0465.xml.conll.features.foreval		2261,2265	2265,2305
wsj_0465.xml.conll.features.foreval		53,55	55,68
wsj_0465.xml.conll.features.foreval	1012,1013	1013,1014	1009,1011
wsj_0465.xml.conll.features.foreval	1889,1904	1888,1889	1871,1888
wsj_0465.xml.conll.features.foreval	628,630	627,628	619,627
wsj_0465.xml.conll.features.foreval	1627,1638	1626,1627	1601,1626
wsj_0465.xml.conll.features.foreval	2320,2321	2321,2323	2323,2337
wsj_0465.xml.conll.features.foreval	1297,1298	1298,1300	1300,1312
wsj_0465.xml.conll.features.foreval	1953,1955	1955,1956	1956,1984
wsj_0465.xml.conll.features.foreval	981,982	982,983	983,1008
wsj_0465.xml.conll.features.foreval	713,722	712,713	687,712
wsj_0465.xml.conll.features.foreval	2156,2159	2159,2160	2160,2184
wsj_0465.xml.conll.features.foreval	1149,1150	1150,1153	1153,1159
wsj_0465.xml.conll.features.foreval	2128,2130	2130,2131	2131,2153
wsj_0465.xml.conll.features.foreval	470,476	476,477	484,511
wsj_0465.xml.conll.features.foreval	743,744	744,746	746,757
wsj_0465.xml.conll.features.foreval	2076,2078	2078,2079	2079,2092
wsj_0465.xml.conll.features.foreval	1785,1787	1787,1789	1789,1811
wsj_0465.xml.conll.features.foreval	2311,2318	2310,2311	
wsj_0465.xml.conll.features.foreval		1905,1909	1909,1921
wsj_0465.xml.conll.features.foreval	1082,1084	1084,1085	1085,1109
wsj_0465.xml.conll.features.foreval	734,735	735,737	737,741
wsj_0465.xml.conll.features.foreval		920,921	921,951
wsj_0465.xml.conll.features.foreval	2191,2192	2192,2195	2185,2190
wsj_0465.xml.conll.features.foreval	1324,1336	1337,1338	1338,1342
wsj_0465.xml.conll.features.foreval	1817,1820	1839,1840	1840,1844
wsj_0465.xml.conll.features.foreval	313,314	314,318	318,343
wsj_0465.xml.conll.features.foreval	1253,1254	1254,1256	1256,1274
wsj_0465.xml.conll.features.foreval		589,590	590,618
wsj_0465.xml.conll.features.foreval	1220,1221	1221,1222	1222,1242
wsj_0465.xml.conll.features.foreval	2236,2238	2238,2239	2239,2260
wsj_0465.xml.conll.features.foreval	152,153	153,154	150,152
wsj_0465.xml.conll.features.foreval	118,139	117,118	107,117
wsj_0465.xml.conll.features.foreval	881,882	882,883	883,917
wsj_0465.xml.conll.features.foreval	781,782	782,783	783,798
wsj_0465.xml.conll.features.foreval	2003,2012	2012,2013	2013,2029
wsj_0466.xml.conll.features.foreval	585,596	596,597	598,608
wsj_0466.xml.conll.features.foreval	749,753	753,754	754,762
wsj_0466.xml.conll.features.foreval	474,480	473,474	440,473
wsj_0466.xml.conll.features.foreval	795,796	798,799	799,806
wsj_0466.xml.conll.features.foreval	664,666	667,670	670,702
wsj_0466.xml.conll.features.foreval	108,112	117,118	120,128
wsj_0466.xml.conll.features.foreval		166,167	167,179
wsj_0466.xml.conll.features.foreval	537,539	539,540	541,552
wsj_0466.xml.conll.features.foreval	180,191	192,193	193,203
wsj_0466.xml.conll.features.foreval	645,646	646,647	639,644
wsj_0466.xml.conll.features.foreval	572,573	573,574	574,583
wsj_0466.xml.conll.features.foreval	608,609	609,610	610,639
wsj_0466.xml.conll.features.foreval	861,863	868,869	869,889
wsj_0466.xml.conll.features.foreval	87,88	88,91	91,98
wsj_0466.xml.conll.features.foreval		362,363	359,362
wsj_0466.xml.conll.features.foreval	272,274	275,276	271,272
wsj_0466.xml.conll.features.foreval	776,782	775,776	783,795
wsj_0466.xml.conll.features.foreval	349,352	353,354	354,358
wsj_0466.xml.conll.features.foreval	554,556	556,557	557,583
wsj_0466.xml.conll.features.foreval		209,210	210,224
wsj_0466.xml.conll.features.foreval	242,245	245,246	246,285
wsj_0466.xml.conll.features.foreval	494,495	495,496	501,508
wsj_0466.xml.conll.features.foreval	891,892	892,893	893,906
wsj_0466.xml.conll.features.foreval	509,515	516,517	517,525
wsj_0466.xml.conll.features.foreval	481,483	483,484	484,508
wsj_0467.xml.conll.features.foreval	932,936	936,937	937,947
wsj_0467.xml.conll.features.foreval		948,949	949,967
wsj_0467.xml.conll.features.foreval	657,658	658,659	659,692
wsj_0467.xml.conll.features.foreval	261,262	262,263	264,287
wsj_0467.xml.conll.features.foreval	890,895	888,890	904,929
wsj_0467.xml.conll.features.foreval	382,384	384,385	374,381
wsj_0467.xml.conll.features.foreval	210,211	211,212	212,228
wsj_0467.xml.conll.features.foreval	799,800	800,801	801,807
wsj_0467.xml.conll.features.foreval		76,77	77,83
wsj_0467.xml.conll.features.foreval	287,289	289,290	290,309
wsj_0467.xml.conll.features.foreval	767,783	783,784	784,797
wsj_0467.xml.conll.features.foreval	0,11	12,13	13,30
wsj_0467.xml.conll.features.foreval	234,236	233,234	229,232
wsj_0467.xml.conll.features.foreval	265,266	266,267	267,275
wsj_0467.xml.conll.features.foreval	33,48	49,50	50,72
wsj_0467.xml.conll.features.foreval	135,137	137,145	145,165
wsj_0467.xml.conll.features.foreval	784,785	785,788	788,797
wsj_0467.xml.conll.features.foreval	317,319	319,320	310,317
wsj_0467.xml.conll.features.foreval	547,548	548,549	540,547
wsj_0469.xml.conll.features.foreval	966,967	967,968	957,966
wsj_0469.xml.conll.features.foreval	773,776	772,773	744,771
wsj_0469.xml.conll.features.foreval		652,654	654,660
wsj_0469.xml.conll.features.foreval	958,959	959,962	962,964
wsj_0469.xml.conll.features.foreval	468,476	477,478	478,488
wsj_0469.xml.conll.features.foreval	237,239	239,240	201,237
wsj_0469.xml.conll.features.foreval	1148,1149	1149,1150	1158,1168
wsj_0469.xml.conll.features.foreval	1059,1067	1067,1068	1068,1080
wsj_0469.xml.conll.features.foreval	730,734	734,735	735,743
wsj_0469.xml.conll.features.foreval		546,548	548,554
wsj_0469.xml.conll.features.foreval	642,644	640,642	615,639
wsj_0469.xml.conll.features.foreval	313,325	312,313	293,311
wsj_0469.xml.conll.features.foreval	489,490	490,491	491,519
wsj_0469.xml.conll.features.foreval	818,820	820,821	821,829
wsj_0469.xml.conll.features.foreval	62,66	69,70	70,80
wsj_0469.xml.conll.features.foreval	684,685	685,686	686,707
wsj_0469.xml.conll.features.foreval	18,27	28,29	29,41
wsj_0469.xml.conll.features.foreval	830,831	831,832	832,847
wsj_0469.xml.conll.features.foreval	431,434	434,435	435,448
wsj_0469.xml.conll.features.foreval	842,844	844,845	845,847
wsj_0469.xml.conll.features.foreval	352,362	362,363	363,368
wsj_0469.xml.conll.features.foreval	874,887	887,888	888,907
wsj_0469.xml.conll.features.foreval	168,177	177,178	178,200
wsj_0469.xml.conll.features.foreval	708,709	709,710	710,729
wsj_0469.xml.conll.features.foreval	861,864	864,865	865,873
wsj_0469.xml.conll.features.foreval	1054,1058	1052,1054	1039,1051
wsj_0469.xml.conll.features.foreval	599,600	600,601	601,614
wsj_0469.xml.conll.features.foreval	404,410	410,412	412,425
wsj_0469.xml.conll.features.foreval	934,938	933,934	923,932
wsj_0469.xml.conll.features.foreval	370,371	371,372	372,383
wsj_0469.xml.conll.features.foreval	942,943	943,944	944,956
wsj_0469.xml.conll.features.foreval	117,119	127,128	128,168
wsj_0469.xml.conll.features.foreval	970,971	971,974	974,984
wsj_0469.xml.conll.features.foreval	813,815	815,816	796,813
wsj_0469.xml.conll.features.foreval	1089,1099	1100,1101	1102,1120
wsj_0469.xml.conll.features.foreval	589,591	591,592	592,598
wsj_0469.xml.conll.features.foreval		925,927	927,932
wsj_0469.xml.conll.features.foreval	1184,1186	1204,1205	1205,1228
wsj_0469.xml.conll.features.foreval	939,941	941,942	942,956
wsj_0470.xml.conll.features.foreval	158,159	159,160	160,182
wsj_0470.xml.conll.features.foreval	345,347	347,349	352,387
wsj_0470.xml.conll.features.foreval	358,359	353,354	359,387
wsj_0470.xml.conll.features.foreval	207,226	226,227	227,259
wsj_0470.xml.conll.features.foreval		485,486	486,505
wsj_0470.xml.conll.features.foreval	425,426	426,427	427,431
wsj_0470.xml.conll.features.foreval	507,523	525,526	526,539
wsj_0470.xml.conll.features.foreval	239,241	241,242	243,259
wsj_0470.xml.conll.features.foreval	473,474	476,477	478,507
wsj_0470.xml.conll.features.foreval	309,311	311,312	312,344
wsj_0470.xml.conll.features.foreval	473,474	474,475	461,473
wsj_0470.xml.conll.features.foreval		183,184	184,196
wsj_0470.xml.conll.features.foreval	160,162	163,165	165,182
wsj_0470.xml.conll.features.foreval	260,277	277,278	278,309
wsj_0470.xml.conll.features.foreval	345,347	352,353	353,387
wsj_0470.xml.conll.features.foreval	389,391	391,392	349,387
wsj_0470.xml.conll.features.foreval	392,393	393,394	394,424
wsj_0471.xml.conll.features.foreval	108,109	109,110	110,117
wsj_0471.xml.conll.features.foreval	0,2	2,3	3,34
wsj_0471.xml.conll.features.foreval	3,4	21,22	22,34
wsj_0472.xml.conll.features.foreval	425,432	432,433	434,470
wsj_0472.xml.conll.features.foreval	488,490	490,493	493,502
wsj_0472.xml.conll.features.foreval		933,934	934,958
wsj_0472.xml.conll.features.foreval	648,650	650,651	646,647
wsj_0472.xml.conll.features.foreval	844,846	846,847	847,865
wsj_0472.xml.conll.features.foreval	999,1002	1002,1003	1004,1034
wsj_0472.xml.conll.features.foreval	922,923	923,924	924,958
wsj_0472.xml.conll.features.foreval	971,972	972,973	959,970
wsj_0472.xml.conll.features.foreval	398,408	397,398	388,397
wsj_0472.xml.conll.features.foreval	974,975	975,976	976,998
wsj_0472.xml.conll.features.foreval	571,572	572,573	573,617
wsj_0472.xml.conll.features.foreval	222,225	228,230	230,249
wsj_0472.xml.conll.features.foreval	435,436	436,439	439,442
wsj_0472.xml.conll.features.foreval	849,850	850,852	852,865
wsj_0472.xml.conll.features.foreval	545,548	548,549	549,567
wsj_0472.xml.conll.features.foreval	627,629	629,630	618,626
wsj_0472.xml.conll.features.foreval	62,76	76,77	77,97
wsj_0472.xml.conll.features.foreval	435,436	443,444	444,449
wsj_0472.xml.conll.features.foreval	102,103	103,104	104,127
wsj_0472.xml.conll.features.foreval	831,833	836,838	840,844
wsj_0472.xml.conll.features.foreval	917,920	921,922	922,958
wsj_0472.xml.conll.features.foreval	1007,1009	1009,1011	1011,1018
wsj_0473.xml.conll.features.foreval	407,408	408,409	409,446
wsj_0473.xml.conll.features.foreval	666,667	667,668	668,686
wsj_0473.xml.conll.features.foreval	730,731	731,732	732,754
wsj_0473.xml.conll.features.foreval	528,529	529,531	531,536
wsj_0473.xml.conll.features.foreval	497,507	508,509	509,536
wsj_0473.xml.conll.features.foreval	766,767	767,768	755,765
wsj_0473.xml.conll.features.foreval		57,59	59,89
wsj_0473.xml.conll.features.foreval		157,159	159,164
wsj_0473.xml.conll.features.foreval	465,467	464,465	447,464
wsj_0473.xml.conll.features.foreval	921,922	922,923	923,931
wsj_0473.xml.conll.features.foreval	509,511	511,513	513,525
wsj_0473.xml.conll.features.foreval	148,150	150,151	120,148
wsj_0473.xml.conll.features.foreval	810,819	819,820	820,841
wsj_0473.xml.conll.features.foreval	302,319	301,302	269,301
wsj_0473.xml.conll.features.foreval		181,183	203,220
wsj_0473.xml.conll.features.foreval		715,717	717,728
wsj_0473.xml.conll.features.foreval	700,710	710,711	711,728
wsj_0473.xml.conll.features.foreval		470,474	475,485
wsj_0473.xml.conll.features.foreval	575,582	582,583	583,618
wsj_0473.xml.conll.features.foreval	659,662	662,665	665,699
wsj_0473.xml.conll.features.foreval	873,890	890,891	871,872
wsj_0473.xml.conll.features.foreval	891,893	893,895	895,907
wsj_0473.xml.conll.features.foreval	465,469	469,470	470,474
wsj_0473.xml.conll.features.foreval	404,406	406,407	407,446
wsj_0473.xml.conll.features.foreval	915,917	917,918	
wsj_0473.xml.conll.features.foreval	101,119	100,101	90,100
wsj_0473.xml.conll.features.foreval	583,585	585,586	586,618
wsj_0473.xml.conll.features.foreval	732,733	733,734	734,754
wsj_0473.xml.conll.features.foreval	619,621	621,622	622,624
wsj_0473.xml.conll.features.foreval	121,122	122,123	123,146
wsj_0473.xml.conll.features.foreval	821,822	822,824	824,841
